label	dish	category	closest_site_recipe	site_id	reason	video_count	main_video
variant	صينية اللحمة المفرومة بالبطاطس	لحوم وطيور	الكفتة في الصينية	meat-58	صينية لحم مفروم بالبطاطس	1	https://www.youtube.com/watch?v=NkiW15Q160Y
variant	صينية بطاطس بالسجق الإسكندراني	لحوم وطيور	صينية البطاطس في الفرن	veg-35	صينية بطاطس بالسجق الإسكندراني	1	https://www.youtube.com/watch?v=br_WqcghH3I
variant	صينية بطاطس جراتان بالفراخ	لحوم وطيور	صينية البطاطس بالطيور (أو باللحم) في الفرن	osool-531	صينية بطاطس جراتان بالكريمة والدجاج	1	https://www.youtube.com/watch?v=vmQSpsu84S8
variant	صينية لحمة بالخضار والرز	لحوم وطيور	صينية اللحم أو الدجاج بالخضروات	meat-45	صينية لحم بالخضار مع الأرز	1	https://www.youtube.com/watch?v=Q5sFlvTKa0I
variant	طاجن البطاطس بالسجق	لحوم وطيور	صينية البطاطس في الفرن	veg-35	طاجن بطاطس بالسجق	1	https://www.youtube.com/watch?v=XsFYYopouA4
variant	طاجن الكوارع	لحوم وطيور	الكوارع بالدمعة	osool-131	طاجن كوارع بالفرن	1	https://www.youtube.com/watch?v=l9Mc4985CY4
variant	فتة الإسكندرانية	لحوم وطيور	الفتة المصرية بالخل والثوم والصلصة (الثريد)	pasta-02	الفتة الإسكندراني	1	https://www.youtube.com/watch?v=2dh_FY8EazY
variant	فتة اللحمة بالتوم والكسبرة	لحوم وطيور	الفتة المصرية بالخل والثوم والصلصة (الثريد)	pasta-02	فتة اللحم بالثوم والكزبرة	1	https://www.youtube.com/watch?v=THZdF5dde5Y
variant	فتة بالفراخ	لحوم وطيور	الفتَة (الثريد)	pasta-11	فتة بالدجاج	1	https://www.youtube.com/watch?v=UYmxP8AdVIw
variant	فتة شاورما اللحمة	لحوم وطيور	فتة الشاورما السورية	add-193	فتة الشاورما باللحم	1	https://www.youtube.com/watch?v=rSBJ5Vmu9Nw
variant	فراخ الحاتي	لحوم وطيور	الدجاج المشوي	meat-09	دجاج مشوي بتتبيلة الحاتي	1	https://www.youtube.com/watch?v=p_2V8bBPhCQ
variant	فراخ بالتتبيلة الشرقي	لحوم وطيور	الدجاج المشوي	meat-09	دجاج بتتبيلة البصل والطماطم والفلفل	1	https://www.youtube.com/watch?v=T1b03xDVWhM
variant	فراخ بالليمون	لحوم وطيور	Lebanese Lemon Chicken with Olives (Djaj bi Leimoon Hamed)	ec-120	دجاج بالليمون	1	https://www.youtube.com/watch?v=0rY1odpg5Hg
variant	فراخ مشوية في البرطمان	لحوم وطيور	الدجاج المشوي	meat-09	دجاج مشوي داخل برطمانات زجاج	1	https://www.youtube.com/watch?v=x_z88hmjPPI
variant	كباب مدخن	لحوم وطيور	أسياخ لحم الضأن المشوي باللية	osool-155	كباب مشوي مدخن	1	https://www.youtube.com/watch?v=H1JwWoxrcSY
variant	كبدة بالبصل المكرمل	لحوم وطيور	الكبدة الإسكندراني الحارة	meat-06	كبدة بالبصل المكرمل	1	https://www.youtube.com/watch?v=KlnefX3xIkk
variant	كبدة فراخ بدبس الرمان	لحوم وطيور	كبدة الدجاج بالبصل والفلفل	add-057	كبدة دجاج بدبس الرمان	1	https://www.youtube.com/watch?v=GM73bKyaZnI
variant	كبيبة اقتصادية	لحوم وطيور	الكبيبة الشامي	meat-40	كبيبة اقتصادية	1	https://www.youtube.com/watch?v=ECP2iE0VXEk
variant	كفتة اقتصادية	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	كفتة اقتصادية	1	https://www.youtube.com/watch?v=UeeB8Z4SS-I
variant	كفتة اقتصادية بالبطاطس	لحوم وطيور	كفتة اللحم الناضج بالبطاطس	osool-134	كفتة اقتصادية بالبطاطس	1	https://www.youtube.com/watch?v=TPbFewwI5Pc
variant	كفتة الفراخ البانيه	لحوم وطيور	كفتة الدجاج	meat-32	كفتة دجاج بانيه	1	https://www.youtube.com/watch?v=s6TTJV-8Lxw
variant	كفتة الفراخ بالصوص	لحوم وطيور	كفتة الدجاج	meat-32	كفتة دجاج بالصوص	1	https://www.youtube.com/watch?v=QK452dMFg9M
variant	كفتة الفراخ بحشو الجبنة	لحوم وطيور	كفتة الدجاج	meat-32	كفتة دجاج محشوة بالجبن	1	https://www.youtube.com/watch?v=m-6vt3xHEKI
variant	كفتة المفاجآت	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	كفتة محشوة بحشوات مفاجئة	1	https://www.youtube.com/watch?v=77OCjl8Jvfw
variant	كفتة بالرز في حلة واحدة	لحوم وطيور	كفتة اللحم بالأرز	meat-34	كفتة مطبوخة مع الأرز في حلة واحدة	1	https://www.youtube.com/watch?v=T7o2IjchMNU
variant	كفتة بانيه	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	كفتة مغطاة بالبقسماط ومقلية	3	https://www.youtube.com/watch?v=Tf2nITtpbrA
variant	كفتة برجر	لحوم وطيور	الهامبورجر	meat-30	برجر بخلطة الكفتة	1	https://www.youtube.com/watch?v=kLjEh5I6XeU
variant	كفتة حارة	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	كفتة حارة	1	https://www.youtube.com/watch?v=SSbVc2rotnE
variant	كفتة محشية	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	كفتة محشوة	1	https://www.youtube.com/watch?v=gcNedA7qZQ4
variant	كفتة ميكس	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	كفتة بخليط لحوم	1	https://www.youtube.com/watch?v=TGRJxxvAmvo
variant	كفته حرشة	لحوم وطيور	كفتة اللحم بالخبز البلدي	meat-33	كفتة بالتحبيشة الحارة	1	https://www.youtube.com/watch?v=3IvnniwxQRA
variant	لانشون اللحمة البيتي	لحوم وطيور	المرتديلا التركية بالدجاج	add-022	لانشون لحم بيتي	1	https://www.youtube.com/watch?v=PqKRxBCDi94
variant	لانشون فراخ مدخن	لحوم وطيور	المرتديلا التركية بالدجاج	add-022	لانشون دجاج مدخن	1	https://www.youtube.com/watch?v=aga3dKLfCVk
variant	لحمة باردة تربيانكو	لحوم وطيور	جيلاتين اللحم المسلوق (رول اللحم البارد)	osool-102	لحمة باردة (تربيانكو)	2	https://www.youtube.com/watch?v=2Hwecaqv_mU
variant	مسخن فلسطيني	لحوم وطيور	رولات المسخن الفلسطيني	add-099	المسخن الفلسطيني التقليدي بدل الرولات	1	https://www.youtube.com/watch?v=M4OjeGuThig
variant	مندي حضرموت	لحوم وطيور	مندي اللحم في قدر الضغط	add-171	مندي حضرموت باللحم	1	https://www.youtube.com/watch?v=-GoGnvU_mRg
variant	منسف لبناني	لحوم وطيور	المنسف الأردني	add-204	منسف على الطريقة اللبنانية	1	https://www.youtube.com/watch?v=n26404xa4Js
variant	موزة مدخنة	لحوم وطيور	Braised Veal Shin with Straw Potatoes (Moza Matbukha)	ec-238	موزة لحم مدخنة	1	https://www.youtube.com/watch?v=rMz3OOzk0OE
variant	رول اللحمة بورق العنب	محشوات	ورق العنب المحشو على الطريقة الشامية بالأكارع	osool-709	لفائف لحم بورق العنب	1	https://www.youtube.com/watch?v=AVip0cjoK3c
variant	آيس كراميل ماكياتو	مشروبات	الموكا المثلجة	add-224	قهوة مثلجة بالكراميل بدل الموكا	1	https://www.youtube.com/watch?v=MQGgw2V4ar4
variant	آيس كوفي	مشروبات	الموكا المثلجة	add-224	قهوة مثلجة بدون شوكولاتة	1	https://www.youtube.com/watch?v=f9rZ4EJhmlQ
variant	ميلك شيك المانجو	مشروبات	عصير المانجو	add-234	ميلك شيك المانجو بدل العصير	1	https://www.youtube.com/watch?v=GDq7FQfLudM
variant	بسكويت مالح بالسمسم وحبة البركة	معجنات	القراقيش المالحة (كعك العيد المالح)	add-228	بسكويت مالح بالسمسم وحبة البركة	1	https://www.youtube.com/watch?v=ni-_RLErmtw
variant	بوريك بالسبانخ	معجنات	فطيرة السبانخ	bake-10	بوريك بحشوة السبانخ بدل الفطيرة	2	https://www.youtube.com/watch?v=0V7xjmG7c04
variant	بيتزا شرقي	معجنات	البيتزا	bake-13	فطير بيتزا على الطريقة الشرقية	1	https://www.youtube.com/watch?v=p1dafIZJTH4
variant	جلاش رول بالفاهيتا	معجنات	Cheese-Filled Gullash Fingers (Asabi‘ Gullash bi-l-Gibna)	ec-017	أصابع جلاش بحشوة الفاهيتا بدل الجبن	1	https://www.youtube.com/watch?v=AdaLSUnRV4A
variant	رقاق بوكت	معجنات	الرقاق	bake-09	رقاق محشي بشكل جيوب	1	https://www.youtube.com/watch?v=89A-hQjtHWg
variant	رقاق طري فلاحي	معجنات	الرقاق	bake-09	عمل رقائق الرقاق الطرية بدل الصينية	1	https://www.youtube.com/watch?v=WZOgWVZaV_g
variant	رولات الجلاش بالكفتة	معجنات	Meat-Filled Gullash Fingers (Asabi‘ Gullash bi-l-Lahma)	ec-271	رولات جلاش بحشوة الكفتة	1	https://www.youtube.com/watch?v=44hiJSN1vTM
variant	سميط	معجنات	الكعك المقدسي بالسمسم	add-209	سميط بالسمسم يشبه الكعك المقدسي	1	https://www.youtube.com/watch?v=C_ObKS_-Udo
variant	عجينة الساندوتشات	معجنات	عجينة السوفلي القطنية للمعجنات	add-166	عجينة ساندوتشات قطنية	1	https://www.youtube.com/watch?v=EZCO9_xoih0
variant	عجينة الشو	معجنات	البروفترول	des-104	عجينة الشو (أساس البروفيترول)	1	https://www.youtube.com/watch?v=02EbmBLwOLY
variant	عجينة هشة	معجنات	عجينة السوفلي القطنية للمعجنات	add-166	عجينة هشة بدون عجن	1	https://www.youtube.com/watch?v=Hv7n_UIbbHQ
variant	عيش البراتا	معجنات	الجباتي الهندي	add-226	خبز البراتا الهندي المورق	1	https://www.youtube.com/watch?v=JlfVguWfqwQ
variant	عيش التورتيلا	معجنات	خبز الصاج البيتي	add-148	خبز التورتيلا الرقيق	3	https://www.youtube.com/watch?v=kLb2EKWCPog
variant	عيش الطاسة بالجبنة والشبت	معجنات	خبز الثوم والجبن	add-222	خبز الطاسة بالجبنة والشبت	1	https://www.youtube.com/watch?v=SrNyP95ErbU
variant	عيش القطن	معجنات	عجينة السوفلي القطنية للمعجنات	add-166	عيش بعجينة قطنية	1	https://www.youtube.com/watch?v=EGDqgqkAO9o
variant	عيش فينو أسمر	معجنات	الخبز الصامولي (الفينو)	add-249	فينو بالدقيق الأسمر	1	https://www.youtube.com/watch?v=nK600GhOVVE
variant	عيش فينو بالبطاطس	معجنات	الخبز الصامولي (الفينو)	add-249	فينو بالبطاطس	1	https://www.youtube.com/watch?v=aVpXPKUnGNg
variant	فطائر البيتزا	معجنات	الميني بيتزا	add-011	فطائر صغيرة بحشوة البيتزا	1	https://www.youtube.com/watch?v=XCICt3irsQQ
variant	فطائر الجبنة المقلية	معجنات	سمبوسة الأجبان الثلاثة بالنعناع	add-231	فطائر جبن مقلية	1	https://www.youtube.com/watch?v=t19d_MPcnw0
variant	فطائر محشية فراخ	معجنات	صفيحة الدجاج الشامية	add-177	فطائر محشية بالدجاج	1	https://www.youtube.com/watch?v=1eYUaF0c1QY
variant	فطائر مورقة سريعة	معجنات	الفطير المشلتت المورق	add-034	فطائر مورقة سريعة	1	https://www.youtube.com/watch?v=-JTKsz1hUeM
variant	فطاير بالفراخ	معجنات	صفيحة الدجاج الشامية	add-177	فطائر بالدجاج	1	https://www.youtube.com/watch?v=8LHjTetgJQs
variant	فطاير باللحم	معجنات	الصفيحة الشامية باللحم	add-012	فطائر باللحم	1	https://www.youtube.com/watch?v=8LHjTetgJQs
variant	فطير مشلتت بدون فرن	معجنات	الفطير المشلتت المورق	add-034	فطير مشلتت في الطاسة	1	https://www.youtube.com/watch?v=Y-zyt5FXTj0
variant	فطير مشلتت سريع	معجنات	الفطير المشلتت المورق	add-034	فطير مشلتت بطريقة سريعة	1	https://www.youtube.com/watch?v=D3ll91Ye7rI
variant	فطير مطبق حادق	معجنات	الفطير المشلتت المورق	add-034	فطير مطبق بحشوة مالحة	1	https://www.youtube.com/watch?v=pHRIUuCjM80
variant	فطيرة بالتوم والريحان	معجنات	خبز الثوم والجبن	add-222	فطيرة بالثوم والريحان	1	https://www.youtube.com/watch?v=9bf85OV4oQI
variant	فطيرة جلاش في الطاسة	معجنات	فطيرة الجلاش بالكريمة	des-09	فطيرة جلاش في الطاسة	1	https://www.youtube.com/watch?v=RIJXh59m7fI
variant	كرواسون بدون عجن	معجنات	الكرواسون	des-15	كرواسون سريع بدون عجن	1	https://www.youtube.com/watch?v=c_g8eZQ9prY
variant	كرواسون سريع بدون عجن	معجنات	الكرواسون	des-15	كرواسون سريع بدون عجن	1	https://www.youtube.com/watch?v=v3u2-2MH2RA
variant	مثلثات البيتزا	معجنات	الميني بيتزا	add-011	مثلثات بيتزا صغيرة	1	https://www.youtube.com/watch?v=Z3854am_4X4
variant	مناقيش الطاسة	معجنات	مناقيش الزعتر	add-145	مناقيش في الطاسة	1	https://www.youtube.com/watch?v=D9Qu_1c6Uu0
variant	مناقيش بالزعتر واللبنة	معجنات	مناقيش الزعتر	add-145	مناقيش بالزعتر واللبنة	1	https://www.youtube.com/watch?v=PdItRWSicKY
variant	أرز أصفر	نشويات	الأرز المفلفل	pasta-03	أرز مفلفل ملوّن بالكركم والبهارات	1	https://www.youtube.com/watch?v=FHeo-AxnAFU
variant	أرز العزومات	نشويات	الأرز المفلفل	pasta-03	أرز متبل للعزومات	1	https://www.youtube.com/watch?v=2QIipq8oyqo
variant	أرز بسمتي	نشويات	الأرز المفلفل	pasta-03	أرز بسمتي بدل الأرز المصري	2	https://www.youtube.com/watch?v=3rG-oWDrTdI
variant	إندومي بيتي	نشويات	عجينة النودلز البيتية بدون ماكينة	add-032	نودلز سريعة التحضير بيتي مع التتبيلة	1	https://www.youtube.com/watch?v=FnuITmLrIFo
variant	رز بالديمي جلاس	نشويات	الأرز المفلفل	pasta-03	أرز مطبوخ بصوص الديمي جلاس	1	https://www.youtube.com/watch?v=-dSgDdi77dw
variant	رز بالزعفران	نشويات	الأرز المفلفل	pasta-03	أرز بالزعفران	1	https://www.youtube.com/watch?v=Pg7T-WV4tn8
variant	رز بالفراخ	نشويات	الدجاج المسبك بالخضار مع الأرز	osool-208	أرز بالدجاج المسلوق وخلطة خاصة	1	https://www.youtube.com/watch?v=j7GaUIdic8U
variant	رز بالمكسرات	نشويات	الحاج أرز الأبيض بالكبد والمكسرات	osool-806	أرز بالمكسرات بدون الكبد	1	https://www.youtube.com/watch?v=vZnQLG6a0XM
variant	رز حضرموت	نشويات	مندي الدجاج المدخن	add-001	أرز حضرمي متبل مع الدجاج على طريقة المندي	1	https://www.youtube.com/watch?v=UPhZeJnWAvY
variant	رز مبهر	نشويات	الأرز المفلفل	pasta-03	أرز مبهر بالتوابل	2	https://www.youtube.com/watch?v=OeQLgpXcYgk
variant	رز مدخن باللحمة	نشويات	مندي اللحم في قدر الضغط	add-171	أرز مدخن باللحم يشبه المندي	1	https://www.youtube.com/watch?v=wRRTozJ-a8U
variant	رز معمر على الفحم	نشويات	الأرز المعمَر	pasta-04	أرز معمر مدخن على الفحم	1	https://www.youtube.com/watch?v=I9Qx_9FZN3A
variant	طاجن لسان عصفور بالبشاميل والفراخ	نشويات	Lamb and Lisan ‘Asfur Pasta Casserole (Tagin Lisan ‘Asfur)	ec-275	طاجن لسان عصفور بالبشاميل والدجاج	1	https://www.youtube.com/watch?v=Du_F550hUgI
variant	طاجن مكرونة بالسجق	نشويات	مكرونة بصلصة الطماطم	pasta-16	طاجن مكرونة بالصلصة والسجق	1	https://www.youtube.com/watch?v=kn5r_K9V_A0
variant	طاجن مكرونة بالفراخ	نشويات	مكرونة بصلصة الطماطم	pasta-16	طاجن مكرونة بالصلصة والدجاج	1	https://www.youtube.com/watch?v=O6xCmdOO5rA
variant	كبسة بالكفتة	نشويات	كبسة اللحم السعودية	add-042	كبسة بالكفتة بدل قطع اللحم	1	https://www.youtube.com/watch?v=xOclvanDLp4
variant	كشري الحلة الواحدة	نشويات	الكشري المصري الأصيل وصلصة الخل والكمون	leg-01	كشري في حلة واحدة	2	https://www.youtube.com/watch?v=0Fw45SsyO1Q
variant	مقلوبة بالباذنجان والفراخ	نشويات	المقلوبة	veg-25	مقلوبة بالباذنجان والدجاج	1	https://www.youtube.com/watch?v=T6tVcf5fqFE
variant	مكرونة بالبشاميل والكفتة	نشويات	المكرونة بالباشاميل والعصاج	pasta-01	مكرونة بالبشاميل بكرات الكفتة بدل العصاج	1	https://www.youtube.com/watch?v=NrOMMx2M-84
variant	مكرونة في حلة واحدة	نشويات	مكرونة بصلصة الطماطم	pasta-16	مكرونة بالصلصة في حلة واحدة	2	https://www.youtube.com/watch?v=266ucCG7Yls
variant	بيتزا الفطيرة	وجبات سريعة	البيتزا	bake-13	فطيرة بيتزا	1	https://www.youtube.com/watch?v=b-UeWdqC2co
variant	بيتزا بدون خميرة	وجبات سريعة	بيتزا المقلاة بدون فرن	add-006	بيتزا بدون خميرة	1	https://www.youtube.com/watch?v=EcI_9bZQpFQ
variant	بيتزا بدون عجن	وجبات سريعة	بيتزا المقلاة بدون فرن	add-006	بيتزا سريعة بدون عجن	1	https://www.youtube.com/watch?v=-GYNjzW0egI
variant	بيتزا صاج بصوص الجبنة	وجبات سريعة	البيتزا	bake-13	بيتزا صاج بصوص الجبن	1	https://www.youtube.com/watch?v=K3nbZ2m_CtM
variant	تشيكن بوب كورن	وجبات سريعة	مسحب الدجاج المقرمش	add-014	قطع دجاج صغيرة مقرمشة (بوب كورن)	2	https://www.youtube.com/watch?v=CCDFztUBspI
variant	توست صحي	وجبات سريعة	التوست بالخضار	savory-10	توست بالخضار	1	https://www.youtube.com/watch?v=VIO1Bk-U4cY
variant	حواوشي إسكندراني	وجبات سريعة	ساندويتش حواوشي اللحم المفروم	quick-06	حواوشي إسكندراني بالخضار	1	https://www.youtube.com/watch?v=GwEA7WVn7mk
variant	حواوشي البيض	وجبات سريعة	ساندويتش حواوشي اللحم المفروم	quick-06	حواوشي بالبيض بدل اللحم	2	https://www.youtube.com/watch?v=VnMsxaCWo-Y
variant	حواوشي بالعجينة	وجبات سريعة	ساندويتش حواوشي اللحم المفروم	quick-06	حواوشي بعجينة بيتي	1	https://www.youtube.com/watch?v=Iw2Q_0hFsCk
variant	حواوشي على الفحم	وجبات سريعة	ساندويتش حواوشي اللحم المفروم	quick-06	حواوشي مشوي على الفحم	1	https://www.youtube.com/watch?v=qtHV7TFMUds
variant	دونر كباب	وجبات سريعة	شاورمة اللحم	meat-21	دونر كباب من اللحم المفروم	2	https://www.youtube.com/watch?v=xajZMv9UZ-I
variant	رولات ميني حواوشي	وجبات سريعة	ساندويتش حواوشي اللحم المفروم	quick-06	رولات حواوشي صغيرة	1	https://www.youtube.com/watch?v=HLBFFXu-0i4
variant	ساندوتش	وجبات سريعة	الدجاج المشوي	meat-09	ساندوتش دجاج مشوي	1	https://www.youtube.com/watch?v=lXvmc0yfjLE
variant	ساندوتش توست وافل	وجبات سريعة	التوست بالبيض	savory-07	ساندوتش توست محمص بشكل الوافل	1	https://www.youtube.com/watch?v=wOgFWrtHzO0
variant	سجق الشارع	وجبات سريعة	السجق الشرقي بالبصل والطماطم	add-252	سجق الشارع	1	https://www.youtube.com/watch?v=a1b6tihJZ-0
variant	سماش برجر	وجبات سريعة	الهامبورجر	meat-30	برجر مضغوط على الصاج (سماش)	1	https://www.youtube.com/watch?v=uOlNWd9xqO0
variant	صينية السجق بالبطاطس	وجبات سريعة	صينية البطاطس في الفرن	veg-35	صينية بطاطس بالسجق	1	https://www.youtube.com/watch?v=liB8xF-Pomc
variant	عيش فينو بالبيض والجبنة	وجبات سريعة	التوست بالبيض	savory-07	فينو بالبيض والجبن في الفرن	1	https://www.youtube.com/watch?v=gdXaTb0yFEc
variant	قنبلة البيتزا	وجبات سريعة	البيتزا	bake-13	بيتزا محشية على شكل قنبلة	1	https://www.youtube.com/watch?v=rHtFkyweGoY
variant	قوارب البيتزا	وجبات سريعة	البيتزا	bake-13	بيتزا على شكل قوارب	1	https://www.youtube.com/watch?v=PV7sxUA9PMk
variant	كريب بدون بيض ولا لبن	وجبات سريعة	كريب المربى	des-13	كريب بدون بيض ولا لبن	1	https://www.youtube.com/watch?v=an8uq8T2Xw8
variant	لانش بوكس بطعم البيتزا	وجبات سريعة	الميني بيتزا	add-011	ميني بيتزا للانش بوكس	1	https://www.youtube.com/watch?v=Ib7eGyc7D-U
variant	ناجتس	وجبات سريعة	مسحب الدجاج المقرمش	add-014	ناجتس الدجاج	2	https://www.youtube.com/watch?v=MrzhP4yUBlY
variant	ناجتس الفراخ	وجبات سريعة	مسحب الدجاج المقرمش	add-014	ناجتس الدجاج	3	https://www.youtube.com/watch?v=9em5oVNnXSs
unclear	آيس كريم	آيس كريم			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=Jv04xEpWiQI
unclear	آيس كريم	آيس كريم			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=tnlz-ekPHTI
unclear	آيس كريم صحي	آيس كريم			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=TNj26UHHCyw
unclear	أكلة	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=47-HkzpvLjc
unclear	أكلة	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=E0Yh6TUhZlU
unclear	أكلة سريعة	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=Bx-l3NtaPZM
unclear	بان كيك حادق	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=XNtN3q1fWIc
unclear	بانيه	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=Jkil2goeIgQ
unclear	بانيه	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=QhXTtlmuVyI
unclear	تسالي العيد	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=uWVGD_6atbo
unclear	تغميسة	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=YY33EbjEJpQ
unclear	ستربس بدون لحمة ولا فراخ	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=lYThyD1INic
unclear	سناك خفيف	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=2agGNlueRko
unclear	صينية فطار	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=LkWNa_o8NU0
unclear	طاسة بيض	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=BxgxPePv4o0
unclear	طاسة بيض	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=a1sr94MAa9Y
unclear	طاسة فطار	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=1cfFzKXM9hQ
unclear	طاسة فطار	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=RWJnNKZtzek
unclear	طاسة فطار	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=RXko6hKn3oQ
unclear	طاسة فطار	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=v8F6_4w60ts
unclear	طبق فطار مصري للتفريز	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=wU8mbxG8LOI
unclear	عشوة سريعة	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=T4UceQ9bA5k
unclear	فطار	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=1Z7JCQkF1RU
unclear	فطار	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=OYvj8Wk_VRg
unclear	فطار	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=ehPfL9_sDjM
unclear	فطار	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=iIgulMFX2hc
unclear	فطار بدون عيش	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=g7asaniG3jQ
unclear	مافن بالعيش الفينو	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=q6XX2WhHl0o
unclear	منتجات القشطة	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=zPibgRjl_jA
unclear	وصفة	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=moMjOfYRRM4
unclear	وصفة باللبن والزبادي	أكلات شهية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=NcHM_m9zXXI
unclear	أكلة	بحريات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=3mLJwnZGlyQ
unclear	جمبري	بحريات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=R5xjIcHCY6Y
unclear	سمك	بحريات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=R5xjIcHCY6Y
unclear	فسيخ	بحريات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=nmD--dcUh3I
unclear	فول	بقوليات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=6q2c9n-Ts44
unclear	فول	بقوليات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=dwe8yFCLVsQ
unclear	فول بخلطات مختلفة	بقوليات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=QTXC_KIc9i4
unclear	بسكويت	حلويات خفيفة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=EgFXyAgngz8
unclear	حلو باللبن	حلويات خفيفة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=uJ36pSOYNKE
unclear	حلو صيفي	حلويات خفيفة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=2ifzpxBNd_Y
unclear	حلى سريع	حلويات خفيفة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=yppLkRiJcSM
unclear	صوص الحليب	حلويات خفيفة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=HhUL6ueeEJg
unclear	مربى	حلويات خفيفة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=jbutImm3k6M
unclear	مربى	حلويات خفيفة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=p3zRBKQ38Ec
unclear	وصفة سريعة بدون فرن	حلويات خفيفة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=O-GJf2_t88c
unclear	حلاوة المولد	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=hh9QOJuYOOA
unclear	حلو	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=HYTm74Cureo
unclear	حلوى من عائلة أم علي	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=Zl7qzZFlaiw
unclear	حلويات العيد	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=Fv9CpeySe2E
unclear	حلويات العيد	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=jFyRfDXWuD0
unclear	حلويات بالجلاش	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=5jtLL5vF-qo
unclear	كحك محشي	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=_KeX1DUI3_U
unclear	كنافة	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=d8URD8liK2g
unclear	كنافة محشية	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=jW1QdxqJS_w
unclear	كنافة محشية	حلويات شرقية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=qJE6B6BoVrE
unclear	المتدلعة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=Q5Km4ZQjHQo
